"time","surv_median","surv_mean","surv_lcl","surv_ucl","arm","outcome","n_sim"
8040,0.849466666666667,0.847591666666668,0.802128333333335,0.885671666666668,"BSC","OS",500
8070,0.849216666666667,0.847379866666668,0.801865000000002,0.885470000000001,"BSC","OS",500
8100,0.849,0.847160800000001,0.801684166666669,0.885368333333334,"BSC","OS",500
8130,0.84865,0.846945266666667,0.801501666666669,0.885119166666668,"BSC","OS",500
8160,0.848433333333334,0.846728933333334,0.801322500000002,0.884945000000001,"BSC","OS",500
8190,0.8482,0.846513533333334,0.801081666666668,0.884759166666668,"BSC","OS",500
8220,0.848,0.846290866666668,0.800813333333335,0.884525833333334,"BSC","OS",500
8250,0.8478,0.846071866666668,0.800627500000002,0.884389166666667,"BSC","OS",500
8280,0.847583333333333,0.845854400000001,0.800413333333335,0.884305,"BSC","OS",500
8310,0.847483333333333,0.845629000000001,0.800085000000002,0.8841225,"BSC","OS",500
8340,0.847183333333333,0.845413066666667,0.799823333333335,0.884003333333334,"BSC","OS",500
8370,0.846883333333333,0.845193000000001,0.799674166666668,0.8838525,"BSC","OS",500
8400,0.846633333333333,0.844972266666668,0.799414166666669,0.8836875,"BSC","OS",500
8430,0.846383333333333,0.844754466666668,0.799196666666668,0.8835525,"BSC","OS",500
8460,0.8462,0.844533866666668,0.799065000000002,0.883354166666667,"BSC","OS",500
8490,0.845883333333333,0.844315466666668,0.798931666666668,0.883252500000001,"BSC","OS",500
8520,0.845666666666667,0.844088600000001,0.798814166666668,0.883001666666667,"BSC","OS",500
8550,0.845466666666667,0.843867800000001,0.798612500000002,0.882720833333334,"BSC","OS",500
8580,0.845250000000001,0.843647066666668,0.798298333333335,0.882487500000001,"BSC","OS",500
8610,0.845066666666667,0.843427333333334,0.798165000000002,0.882259166666667,"BSC","OS",500
8640,0.844916666666668,0.843202466666668,0.797914166666668,0.882062500000001,"BSC","OS",500
8670,0.844683333333335,0.842982066666668,0.797714166666668,0.881934166666667,"BSC","OS",500
8700,0.844466666666668,0.842762666666668,0.797512500000002,0.881699166666667,"BSC","OS",500
8730,0.844183333333335,0.842544533333334,0.797347500000002,0.881421666666667,"BSC","OS",500
8760,0.84405,0.842323533333334,0.797163333333335,0.881320000000001,"BSC","OS",500
8790,0.843783333333334,0.842093600000001,0.796961666666668,0.881139166666667,"BSC","OS",500
8820,0.843533333333334,0.841869000000001,0.796644166666668,0.880935833333334,"BSC","OS",500
8850,0.843216666666668,0.841641933333334,0.796463333333335,0.880788333333334,"BSC","OS",500
8880,0.842950000000001,0.841411733333334,0.796147500000002,0.880526666666666,"BSC","OS",500
8910,0.842650000000001,0.841186933333334,0.795847500000001,0.880410833333333,"BSC","OS",500
8940,0.842433333333334,0.840953600000001,0.795533333333335,0.880279166666667,"BSC","OS",500
8970,0.842233333333334,0.840724600000001,0.795349166666668,0.880098333333333,"BSC","OS",500
9000,0.841950000000001,0.840496933333334,0.795065000000002,0.8798475,"BSC","OS",500
9030,0.841600000000001,0.840263866666668,0.794798333333335,0.879779166666667,"BSC","OS",500
9060,0.841433333333333,0.840027200000001,0.794396666666668,0.879526666666667,"BSC","OS",500
9090,0.841266666666667,0.839798000000001,0.794149166666668,0.879326666666667,"BSC","OS",500
9120,0.841050000000001,0.839574466666668,0.793931666666668,0.879139166666667,"BSC","OS",500
9150,0.840900000000001,0.839338600000001,0.793665000000002,0.878953333333333,"BSC","OS",500
9180,0.840666666666667,0.839097266666668,0.793345833333335,0.8786725,"BSC","OS",500
9210,0.840466666666668,0.838869866666668,0.793126666666668,0.878485,"BSC","OS",500
9240,0.840300000000001,0.838632400000001,0.792914166666668,0.8782325,"BSC","OS",500
9270,0.840133333333334,0.838395866666668,0.792665000000002,0.878085,"BSC","OS",500
9300,0.839850000000001,0.838151933333334,0.792298333333335,0.87785,"BSC","OS",500
9330,0.839600000000001,0.837910200000001,0.792031666666668,0.8776325,"BSC","OS",500
9360,0.839383333333334,0.837667400000001,0.791812500000002,0.87748,"BSC","OS",500
9390,0.839166666666668,0.837430800000001,0.791595000000002,0.8773625,"BSC","OS",500
9420,0.838983333333335,0.837190933333334,0.791228333333335,0.877060833333333,"BSC","OS",500
9450,0.838766666666668,0.836948733333334,0.790942500000002,0.876945,"BSC","OS",500
9480,0.838416666666668,0.836712266666668,0.790623333333335,0.8767275,"BSC","OS",500
9510,0.838116666666667,0.836465866666668,0.790340833333335,0.876541666666667,"BSC","OS",500
9540,0.837883333333334,0.836222600000001,0.790110833333335,0.876338333333333,"BSC","OS",500
9570,0.837583333333334,0.835973200000001,0.789777500000002,0.876094166666667,"BSC","OS",500
9600,0.837366666666668,0.835730666666668,0.789547500000002,0.8758625,"BSC","OS",500
9630,0.837066666666667,0.835483666666668,0.789265000000002,0.875560833333333,"BSC","OS",500
9660,0.836916666666667,0.835239933333334,0.789096666666669,0.8754275,"BSC","OS",500
9690,0.836533333333334,0.834997333333334,0.788847500000002,0.8752575,"BSC","OS",500
