"time","surv_median","surv_mean","surv_lcl","surv_ucl","arm","outcome","n_sim"
8040,0.912750000000001,0.911044933333334,0.872015833333333,0.9398975,"BSC","OS",500
8070,0.912633333333334,0.910920333333334,0.871901666666667,0.939845000000001,"BSC","OS",500
8100,0.912600000000001,0.9108018,0.871835,0.939845000000001,"BSC","OS",500
8130,0.912416666666668,0.910679733333334,0.871685833333333,0.939780000000001,"BSC","OS",500
8160,0.912333333333334,0.910553600000001,0.871485833333333,0.939711666666667,"BSC","OS",500
8190,0.912166666666667,0.910425666666667,0.871320833333333,0.939597500000001,"BSC","OS",500
8220,0.912050000000001,0.910295400000001,0.871154166666667,0.939516666666667,"BSC","OS",500
8250,0.911966666666667,0.910170133333334,0.871001666666667,0.939415000000001,"BSC","OS",500
8280,0.911766666666667,0.910037133333334,0.870868333333333,0.939330833333334,"BSC","OS",500
8310,0.911666666666667,0.909905400000001,0.87077,0.939265833333334,"BSC","OS",500
8340,0.911466666666667,0.909773866666667,0.8705575,0.9392325,"BSC","OS",500
8370,0.911333333333334,0.909638466666667,0.870359166666667,0.939181666666667,"BSC","OS",500
8400,0.911183333333334,0.909501666666667,0.870190833333333,0.939116666666667,"BSC","OS",500
8430,0.910983333333334,0.909366933333334,0.87004,0.938951666666667,"BSC","OS",500
8460,0.9109,0.909234733333334,0.8698575,0.938850000000001,"BSC","OS",500
8490,0.9107,0.909099733333334,0.869636666666667,0.938767500000001,"BSC","OS",500
8520,0.910550000000001,0.908961266666667,0.869419166666666,0.938630833333334,"BSC","OS",500
8550,0.910450000000001,0.908821533333334,0.869301666666667,0.938564166666667,"BSC","OS",500
8580,0.910333333333335,0.908682400000001,0.869084166666666,0.938400833333334,"BSC","OS",500
8610,0.910200000000001,0.908539800000001,0.868968333333333,0.938283333333334,"BSC","OS",500
8640,0.910116666666668,0.908397600000001,0.868768333333333,0.938232500000001,"BSC","OS",500
8670,0.910000000000001,0.908253733333334,0.8686,0.938053333333334,"BSC","OS",500
