"","2003:(Intercept)","2003:age_Dx","2003:sexM","2003:SES2","2003:SES3","2003:SES4","2003:SES5","2003:ruralY","2003:distanceshort","2004:(Intercept)","2004:age_Dx","2004:sexM","2004:SES2","2004:SES3","2004:SES4","2004:SES5","2004:ruralY","2004:distanceshort","2005:(Intercept)","2005:age_Dx","2005:sexM","2005:SES2","2005:SES3","2005:SES4","2005:SES5","2005:ruralY","2005:distanceshort","2006:(Intercept)","2006:age_Dx","2006:sexM","2006:SES2","2006:SES3","2006:SES4","2006:SES5","2006:ruralY","2006:distanceshort","2007:(Intercept)","2007:age_Dx","2007:sexM","2007:SES2","2007:SES3","2007:SES4","2007:SES5","2007:ruralY","2007:distanceshort","2008:(Intercept)","2008:age_Dx","2008:sexM","2008:SES2","2008:SES3","2008:SES4","2008:SES5","2008:ruralY","2008:distanceshort","2009:(Intercept)","2009:age_Dx","2009:sexM","2009:SES2","2009:SES3","2009:SES4","2009:SES5","2009:ruralY","2009:distanceshort","2010:(Intercept)","2010:age_Dx","2010:sexM","2010:SES2","2010:SES3","2010:SES4","2010:SES5","2010:ruralY","2010:distanceshort","2011:(Intercept)","2011:age_Dx","2011:sexM","2011:SES2","2011:SES3","2011:SES4","2011:SES5","2011:ruralY","2011:distanceshort","2012:(Intercept)","2012:age_Dx","2012:sexM","2012:SES2","2012:SES3","2012:SES4","2012:SES5","2012:ruralY","2012:distanceshort"
"2011:sexM",-0.109769754101968,-0.000700995777284664,0.177797628001424,0.0199528353219028,0.0245199739404045,0.0296249094730399,0.0305519407229146,0.0119052326324732,-0.000469367700410242,-0.109566360580538,-0.000712235823429364,0.17762417870119,0.0200364221032082,0.0246132403017337,0.0298500289535135,0.0305881826467245,0.0117659620336982,-0.00060918890801467,-0.109816379526487,-0.000705018096914455,0.177882243678658,0.0199875563517491,0.0246236092721386,0.0297275790130409,0.03063965325069,0.011931444436133,-0.000520247902318045,-0.10982525094378,-0.000707689670961639,0.177908026289213,0.0200317934370471,0.0246213052345566,0.0297622968370955,0.0305765464176246,0.0119499491835233,-0.000518664713538865,-0.109762997298194,-0.000716803987223135,0.177894138732771,0.0201292938285658,0.0247028583352156,0.0299791919911685,0.0306592683617388,0.0118362087534826,-0.000625910114181269,-0.109833084608432,-0.000702255091129161,0.177919221375495,0.0199816888403693,0.0246019677445029,0.0296796747948472,0.030582750046145,0.0119294337077624,-0.000512596430872623,-0.109980283367537,-0.00071019067255101,0.178198001985812,0.020081753833198,0.0246765147933748,0.0298784244195433,0.0306431206933934,0.0118490591736626,-0.000568790816152191,-0.109936847702228,-0.000701442270792322,0.178085815584518,0.0200057511524838,0.0246528799152374,0.0297281884972641,0.0306405395027635,0.0118898580561637,-0.000539829803278467,-0.140477777279758,-0.000865784362997862,0.227017444521236,0.0253622305182712,0.0317151771365277,0.0375264876491445,0.0386681640737312,0.0146234267693899,-0.000529127958763594,-0.109762152133528,-0.000712267652745725,0.177879356027609,0.0200513782486484,0.0246452444218018,0.0298472602572753,0.0306286132153244,0.0118320771804125,-0.000572716070174919
"2011:SES2",-0.222843598634632,0.000222864000521016,0.0200158765440972,0.402020985608652,0.201897925715077,0.202646146421507,0.203028765725165,0.0116099385847511,0.00989483130812048,-0.22402153888861,0.000285620467406368,0.0199299593889651,0.402734843697945,0.202215158785347,0.202955419891969,0.203397291378374,0.012194403556601,0.0103605126400441,-0.223595527124435,0.000240755157737613,0.0199807279577836,0.402834247150615,0.202344182638199,0.203071657251932,0.203497826122434,0.0118080111893902,0.0100720001398552,-0.224220553216074,0.000282715606370571,0.0199814222914401,0.40305399477409,0.202446297224053,0.203187719255774,0.203620516973727,0.0121764268564299,0.0103626105819897,-0.224159450342845,0.000276030090356795,0.0199656308569834,0.403067829425378,0.202446767320327,0.203194978813201,0.203615187578114,0.0121312708266065,0.0103461411454812,-0.224133312845166,0.000276105627651964,0.0199765656579308,0.40302861939003,0.202429697786341,0.203159359147772,0.203603227516835,0.012125555702521,0.0103307355113172,-0.22397695619207,0.000251626160277647,0.0200145415153664,0.403184472792523,0.202531196736671,0.203268758209243,0.203688213609616,0.0119350472680746,0.0101857820474134,-0.224192931156427,0.000262733056848215,0.0199900570140746,0.403320938030654,0.202611567767085,0.203335966480263,0.203777737004951,0.0120354705576615,0.0102938742940365,-0.301237243916515,0.000218302950617135,0.0253622305182531,0.525278502051415,0.274664883424971,0.275562871036194,0.276039924792961,0.0150321503000201,0.0131566392637547,-0.223856137560628,0.000261128944111043,0.019969295512217,0.402860980599852,0.202330074926989,0.203068685049899,0.203494413415257,0.0119950337509068,0.0102300652081764
"2011:SES3",-0.200652101135107,-0.0015693480705023,0.0246134809262104,0.20187122949274,0.40416514517726,0.205864058568587,0.204883674602717,0.0071437248203611,-0.00823359326254691,-0.201034439481866,-0.00156372810545285,0.0245655077899719,0.202251137600753,0.404866367220279,0.206263647042355,0.205243014805163,0.00712809200000354,-0.00820309868354069,-0.200775093640632,-0.0015986295540699,0.0246066052100584,0.202309285717255,0.405065931852921,0.206370593422146,0.205342701413431,0.00690903851614039,-0.00837278616607522,-0.201306544311338,-0.00156988863604682,0.0246082920198532,0.202487013587633,0.405331340296592,0.206539272337958,0.205468457541277,0.00726212177031552,-0.00814824802069822,-0.201106389321123,-0.00158386378567634,0.024612354070784,0.202468679497185,0.405301642208426,0.20653021900391,0.20546986143992,0.00706112446131799,-0.00826549536738747,-0.201151885770277,-0.0015801006099591,0.0246119007744738,0.202457065823362,0.405291568900052,0.206508205786535,0.205453557021858,0.0071466663081923,-0.00822969183007211,-0.201150939786161,-0.00158901788888441,0.0246574654164341,0.202545179074107,0.405423824456356,0.206618461786809,0.205539108650769,0.0070701890027584,-0.00829847832707933,-0.201039653177079,-0.00161059968985093,0.0246408580237457,0.20262269747416,0.405625469067403,0.206711313930317,0.205638084590066,0.0069175686067932,-0.00839011033672901,-0.272801236509422,-0.00208185795232012,0.0317151771365389,0.274664883425061,0.540843932163924,0.279811499384328,0.278450527665119,0.00882650143572937,-0.010942809994283,-0.200675700165382,-0.00160960942298528,0.024599647018939,0.202322118148761,0.405078735144836,0.206405775337909,0.205345517473426,0.00683197980451071,-0.00841476963453684
"2011:SES4",-0.201870310456426,-0.00247124909944328,0.0297155512401549,0.202549530092555,0.20593780462584,0.541559114410016,0.206869368061792,0.0221929621017887,-0.00694936774456371,-0.20290891375453,-0.00241201841228665,0.0296587701607241,0.202967643375952,0.206262148746162,0.542268611627538,0.207242754856095,0.0226109146168425,-0.00666226614943467,-0.202890717958303,-0.00242496198916657,0.0296979840880842,0.203034745646717,0.206361020261168,0.54241788196056,0.207339918633357,0.0226066308012284,-0.00670834516773192,-0.203072566967456,-0.00243037298602791,0.0296783218913719,0.20322494943214,0.206525955293216,0.542845981573066,0.207471145896382,0.0227050538506231,-0.00666634666168509,-0.20309568044732,-0.0024211159701819,0.0297034046979877,0.203189394849328,0.206500513086933,0.542740863255604,0.207467056945592,0.0226537358837708,-0.00667123768750061,-0.202897678854423,-0.00244360730544968,0.029693816463963,0.20318821322214,0.206511975165556,0.542770454691576,0.2074598463927,0.022581098662341,-0.00675234411495189,-0.202761383083603,-0.00246948693046489,0.02975122655278,0.203270352904255,0.206617515168345,0.542953294225113,0.207550246860023,0.0224250815592821,-0.00688765196873083,-0.202903079538164,-0.00246298980825596,0.0297329184811343,0.203350629064726,0.206701041978338,0.543101254594542,0.207645513354016,0.0224583987000028,-0.00685685452472505,-0.275171052141599,-0.00315418329507134,0.0375264876491622,0.275562871036493,0.279811499384589,0.672236084940907,0.280864171977354,0.0292113198664064,-0.00871978862357332,-0.202767507311432,-0.00243977458013738,0.0297076734806498,0.203053637954548,0.206385014380374,0.542486921175368,0.207347714638077,0.0225050264358503,-0.00677365085422731
"2011:SES5",-0.213916892984309,-0.0010111852734919,0.030593177034,0.203014178125045,0.204897678540707,0.206917642867798,0.406106545763494,0.022525426857727,-0.00327884375014839,-0.214674583100499,-0.000977951322235545,0.0305732450040583,0.203406954947274,0.205243699233928,0.207256932068447,0.406755580881957,0.0227188401415014,-0.00308389172234741,-0.214951737506265,-0.000961838430714152,0.0305843689619122,0.203483028468653,0.205311664959946,0.207293203071165,0.406882324775966,0.0227942605241629,-0.00295072241622372,-0.215154379605855,-0.00095806035886166,0.0305835536321555,0.20365177301274,0.205460352785685,0.20749089167997,0.407206435024265,0.0228392040866927,-0.00292386187923196,-0.215119389644623,-0.000960188391527258,0.03059724068994,0.203630413019313,0.205449164647903,0.207462739799936,0.407131121833883,0.0228224686193724,-0.00293098519034843,-0.214912288927446,-0.0009791380038941,0.0306016765885272,0.203617685350272,0.205456148313327,0.207470171912087,0.407170905326122,0.0227019524576905,-0.00305458014840715,-0.214916776056696,-0.00099044295382435,0.0306515539379734,0.203703092123547,0.205548819712485,0.207581472141267,0.407332111577,0.0226362495877117,-0.003112844659045,-0.214888309048658,-0.00100151466745042,0.0306448335908461,0.20377715710731,0.205647138297024,0.207652207294113,0.407487230851714,0.0225467517085268,-0.00316440739548905,-0.290171762511792,-0.00130273895092681,0.0386681640737653,0.276039924793097,0.278450527665173,0.280864171977156,0.547100210830442,0.0284978031308053,-0.00369486739057341,-0.214896421026456,-0.000968689376100696,0.0305871365845181,0.203501566475385,0.205326434889632,0.207334264334586,0.40691837427482,0.022744290601526,-0.00298939157485503
"2011:ruralY",-0.173021616954072,-0.000484324160367456,0.0119331429330641,0.0122991206097318,0.00711122318084294,0.0231530773506338,0.0229944915503501,0.442848739621699,0.127472739508156,-0.172946037557397,-0.000452977179185626,0.011838640026543,0.0117494903061681,0.00692377229393859,0.0222755216382839,0.0226273216704257,0.442194971437448,0.127879399098016,-0.173165114616671,-0.000453025989151884,0.0118978498384291,0.0116612478201126,0.00691089480061688,0.0221903432459932,0.0226213620103357,0.442827396303568,0.128108201822598,-0.172884673046367,-0.000505335452386848,0.0120165678737517,0.012184183450802,0.00723278520131716,0.0229676015010179,0.022742145820961,0.44270777103565,0.127600770604922,-0.173189812457204,-0.000446460023451503,0.0118801064551845,0.0115993987331761,0.00689146508964014,0.0221183709478982,0.0225325137919355,0.442523160200542,0.128185374496659,-0.173005625402391,-0.00048715285174071,0.0119502904923148,0.0120565166534233,0.00715546593661688,0.0227738486312827,0.0227288161961651,0.442815569062252,0.127764125432336,-0.173378831360708,-0.000476048653521928,0.0119255660340275,0.011958597040367,0.00708689361591715,0.022589398759016,0.0227139836148683,0.443752858957838,0.12814988439895,-0.173275369835424,-0.000461873178453784,0.0118995452330074,0.0117603229607545,0.00701079313839892,0.0223564868134027,0.0226150652460833,0.443270685254189,0.128167764183531,-0.218741119657002,-0.000551441114910982,0.0146234267693836,0.0150321502998437,0.00882650143549239,0.0292113198662339,0.0284978031306198,0.584034821869651,0.161894358541713,-0.173062752103245,-0.000467143735063927,0.0118872111214314,0.0117737752360363,0.00696574451751492,0.0223427148999057,0.0226468149114569,0.442721075149279,0.128014294823832
"2011:distanceshort",-0.250759815924637,0.000859754689818061,-0.000486653150556671,0.00996034558254588,-0.00842354028078308,-0.00700699130521444,-0.0031779786493577,0.127696604992706,0.294267622901163,-0.250849290733087,0.000868570692033082,-0.000575853562300048,0.00998593162350112,-0.00839240715414,-0.00707868134023437,-0.00311300558342308,0.127979081897534,0.294299722096931,-0.25118080362313,0.000863853290682306,-0.000543682738358829,0.0100578880797101,-0.00837607365161512,-0.00698735235709461,-0.00308846541508866,0.128058256940644,0.294712914917769,-0.250997888491767,0.00084140341640612,-0.000486924223632272,0.0101954057556335,-0.00823428062900682,-0.00666658402866382,-0.00305914439960822,0.12779304701988,0.294476246861108,-0.251264943438329,0.000846496107397524,-0.000546780463884015,0.0102534170447244,-0.00826549689016945,-0.00669023534366359,-0.00303083353994396,0.127947352719176,0.294799584124525,-0.251082923411822,0.000850137923654116,-0.000511346358177237,0.010124706277892,-0.00828709493731433,-0.00680022239217797,-0.0030783868379413,0.127915365230662,0.294592637405823,-0.25148066116463,0.000863475411463718,-0.00052993289445025,0.0100530880366575,-0.00835326602290046,-0.00701148210525358,-0.00309135589863703,0.128300163533891,0.295090019943458,-0.251436162125662,0.000851472030685427,-0.000534404253734452,0.0101695858464763,-0.00829335335739897,-0.00680392124869517,-0.00305630905455413,0.128134590270021,0.29501904831078,-0.312964730617246,0.00115716325325882,-0.000529127958758365,0.0131566392636518,-0.0109428099944652,-0.00871978862369986,-0.00369486739073473,0.161894358541681,0.369455546029794,-0.251137794354384,0.000858819458276153,-0.000540703341262036,0.0100698030537587,-0.00835339241207012,-0.00695696464362502,-0.00308486602804982,0.128086694887624,0.294672130581758
"2012:(Intercept)",0.55895493448959,-0.0120005882017709,-0.109725541064547,-0.223736490019532,-0.201085788434915,-0.203088036475553,-0.214631431672666,-0.172326033414575,-0.250009052724847,0.560227616212968,-0.0120189422044264,-0.109621878461005,-0.224190998614216,-0.201166637867342,-0.203219465640288,-0.215092675100457,-0.173456455505885,-0.251116819790833,0.560786506674666,-0.0120476462457638,-0.109948722939712,-0.224169531062043,-0.200970533102636,-0.203066534331064,-0.215120059960065,-0.173462379743871,-0.251471927679469,0.559671991239953,-0.0120213291262811,-0.109597234409466,-0.223685082165671,-0.200654803369648,-0.202735422857974,-0.214681650776693,-0.173045473220386,-0.250924774121324,0.560926723261712,-0.0120433210623256,-0.109828221561425,-0.224176222415289,-0.201123087282679,-0.203200178343924,-0.215024770716282,-0.173395802647749,-0.25171671630942,0.559845927163269,-0.0120249352900911,-0.109671875574159,-0.223758044945172,-0.200638308049618,-0.202726498462563,-0.214792748530995,-0.173137362252456,-0.251021513227684,0.56034521047437,-0.0120414371835321,-0.109806858518018,-0.224000624148687,-0.200788292871502,-0.202854138579979,-0.215042594414783,-0.173336964958988,-0.251231011129886,0.56052776637309,-0.0120444927607241,-0.109890698883336,-0.223936881348122,-0.200640007612057,-0.20274513173377,-0.21501043057411,-0.17330960824559,-0.251501287642071,0.560058410165328,-0.0120305286705655,-0.109762152133543,-0.223856137560576,-0.200675700165157,-0.202767507311078,-0.214896421026213,-0.173062752103373,-0.251137794354508,0.693990777523695,-0.0148580219290892,-0.137486830116698,-0.28929182816899,-0.260065446883864,-0.263262594052925,-0.277979429329244,-0.2098989023756,-0.299032179952853
"2012:age_Dx",-0.0119968575491502,0.0020243241218884,-0.000692593331019602,0.000277175680972275,-0.00153626593312378,-0.00235564118863669,-0.000989228872676823,-0.000496483516303123,0.000805054447539593,-0.0120217311011812,0.00202721206290363,-0.000698779355340209,0.000271764411496252,-0.00156308935013076,-0.00238796187110034,-0.0009879607251662,-0.000485009408524092,0.000829725053229562,-0.0120475835241954,0.0020315236294321,-0.000703951504821902,0.000269232308321433,-0.00157636684812086,-0.00240425322165001,-0.000990040045684982,-0.000490239934093821,0.000839742030107073,-0.0120251716466219,0.00202776247960475,-0.000714005745424359,0.000260396035713156,-0.0016158767909025,-0.00244617665720669,-0.000961464379631735,-0.000465059385206366,0.000862413114330512,-0.0120411842602064,0.00203074662124913,-0.000710383815025595,0.000263968484599215,-0.00159507317213018,-0.00242755495178608,-0.000979497002255275,-0.000477910678386772,0.000852632948179889,-0.0120274068756979,0.00202812092879374,-0.000711123592614714,0.000262298490796452,-0.00160656591609322,-0.00243548554847859,-0.000967096936086743,-0.000467456069717976,0.000856658126898499,-0.0120423660391987,0.00203081529385867,-0.000711396046069369,0.000263139158666213,-0.00160689321433512,-0.00243641348567685,-0.000968864229896912,-0.000465481444609521,0.000856808791289306,-0.0120410938960216,0.00203082640432755,-0.000714932677783475,0.000258663187241469,-0.00161918033430472,-0.00245100502561547,-0.000967505750329865,-0.000461491333672024,0.000866224224758102,-0.0120306881115284,0.00202889341509783,-0.000712267652745911,0.000261128944104322,-0.00160960942299446,-0.00243977458014411,-0.000968689376108268,-0.000467143735065134,0.000858819458275779,-0.014858021929082,0.00249261481989158,-0.000879426189236891,0.000316014631372026,-0.00193499923294792,-0.0029637673616526,-0.00121291599181098,-0.00064961056921087,0.00109510087467928
"2012:sexM",-0.109569624898314,-0.000705540509528754,0.177512165332424,0.0199241056989121,0.0245669919462402,0.0295763693199997,0.0304861258184296,0.0118631335820268,-0.000453494717267251,-0.109677747117433,-0.000703606898676256,0.177774279766271,0.0199873974639613,0.0247915824747795,0.029878939372442,0.0305352198663051,0.0117350013750534,-0.000666723666546649,-0.10998662388004,-0.000706816434297053,0.178168481601629,0.0200143033001991,0.0246811733447477,0.0298004715765397,0.0306909750041517,0.011995280935144,-0.000540194408203389,-0.109664278491594,-0.000701816901615166,0.177717753632919,0.0199643129041153,0.0246395060459673,0.0297266615607313,0.0304972952317933,0.0118488071721048,-0.000580397434482446,-0.1098734385151,-0.000704242076876644,0.178060835696339,0.0200523791772111,0.024893904571164,0.0299971602521892,0.0305987090929008,0.0117707672566274,-0.000719805444008789,-0.109714569626616,-0.000702921130051126,0.177801587445432,0.0199536014239088,0.0245766417335838,0.0296707480615936,0.0305473805310935,0.0118620466534313,-0.000544984223578869,-0.109814369845258,-0.000702759895424071,0.178002100065601,0.0199927219613858,0.0247463065367586,0.0298520349700719,0.0305346067245343,0.0117336323993202,-0.000644637689771108,-0.109895061828497,-0.000702954306533601,0.178091357600569,0.0199911110047907,0.024626212709678,0.029747736252351,0.0306374442452304,0.0118291343973938,-0.000569483878673633,-0.109782312466467,-0.000703356422052855,0.17787935602761,0.0199692955122388,0.0245996470189315,0.0297076734806348,0.0305871365844869,0.0118872111214395,-0.000540703341265904,-0.137486830116687,-0.000879426189236657,0.220388300316651,0.0249825763633805,0.0306220734655762,0.0367675590248116,0.0379056200154989,0.0138354748235001,-0.001035262761918
"2012:SES2",-0.223452677955557,0.000272900157086556,0.0201682669924062,0.402730396003713,0.20229538637377,0.202989896813787,0.20341148421711,0.0113120200974447,0.00967474455885735,-0.224313640941966,0.000262726454214932,0.0198725463695184,0.403413837382229,0.202578594508379,0.203330941856604,0.203752666740801,0.0123712743201362,0.0105103909642555,-0.2240019642165,0.000272941900545084,0.0201286605587299,0.403295070761999,0.202547832337618,0.203272543560624,0.203727505677734,0.0116537620864837,0.00994833572580334,-0.223891762354821,0.000268016957199135,0.0198838493957591,0.402559725042168,0.202173142682216,0.202914510477792,0.203338534514487,0.0122565879892126,0.0104297811171293,-0.224247688922544,0.00026639062210277,0.0199652801581609,0.403216867548562,0.202513790967707,0.203259124308774,0.203674026794306,0.0122269982697262,0.0104361154630372,-0.223935179855208,0.000267689764145666,0.019912996903216,0.402725231834737,0.202235169503215,0.202977606229759,0.203419479759101,0.0121993015780771,0.0103885191084652,-0.223996110374961,0.000272286730857799,0.0200536938612908,0.403118424660264,0.202453639385445,0.203183319719354,0.203617429800857,0.011832598975149,0.0101174549097698,-0.224057072962753,0.000269377008459702,0.0200032354897723,0.402974222882583,0.202360148539719,0.203103779189812,0.203558397274066,0.0120729670729563,0.0103293432759424,-0.223813835962851,0.000271718706453729,0.0200513782486321,0.402860980599858,0.202322118148677,0.203053637954253,0.203501566475253,0.0117737752362182,0.0100698030538663,-0.289291828169053,0.000316014631378942,0.0249825763633606,0.515512185028182,0.261897690580237,0.262880497000784,0.26343194656829,0.0156520470506294,0.013322507831968
"2012:SES3",-0.200906999827315,-0.00157972113035058,0.0244883544673727,0.202247688700107,0.404905108187708,0.206256987194929,0.205260410870975,0.00707939580986858,-0.00818741331058172,-0.201263138934967,-0.00158377909284157,0.0245472072187099,0.202593255940854,0.405513268320436,0.206644488912029,0.205590373449049,0.00718779462919791,-0.00816345928172094,-0.201089747980592,-0.00158170548420852,0.0247518255809822,0.202539411381311,0.405424864396663,0.206592970625073,0.205572230838653,0.00684023092200935,-0.00847394050535268,-0.200962650639411,-0.00157748280913297,0.0245233050521956,0.202186233601576,0.404857474934006,0.206250303080602,0.205162826590725,0.00724445760119219,-0.00813170274504554,-0.201176473957427,-0.00157971745072973,0.0246949628815724,0.202518908099408,0.405405498372202,0.20658834767833,0.205517501669957,0.00702878654264924,-0.00832979024377405,-0.20094148085447,-0.00157754928854705,0.0245844079834101,0.202258951567892,0.404964629401804,0.206311896837846,0.205249487798689,0.00709018649309574,-0.00825584715307981,-0.201074194339766,-0.00157787767654909,0.0246560896391676,0.202454233868568,0.405320889150482,0.206530596727585,0.20543676740127,0.00694146120432122,-0.00836244918348492,-0.200930249254275,-0.00157372920487586,0.0247756708464922,0.202388567500603,0.405183200584769,0.206457153862626,0.205394861986515,0.00672900501988752,-0.00855124928680789,-0.200958444701675,-0.00157636767183763,0.0246452444218153,0.202330074927084,0.405078735144839,0.206385014380116,0.205326434889582,0.00696574451775633,-0.00835339241188222,-0.260065446884102,-0.00193499923293839,0.0306220734655862,0.261897690580327,0.499870199608064,0.266826768326357,0.26556942941991,0.00718804783114732,-0.0108979340014476
"2012:SES4",-0.202636468884421,-0.00240508555229619,0.0298754865459439,0.202974630184116,0.206324300435005,0.542322162328781,0.207277316207242,0.0219930608420305,-0.00714347585769852,-0.203273043898539,-0.00240831034398828,0.0297403156077563,0.203329111870387,0.206638376172986,0.542968380648871,0.207612433214237,0.0226287987931569,-0.00672200934279027,-0.203193704364895,-0.00241159079646021,0.0298414649847804,0.2032773247387,0.206573674459246,0.542833524847575,0.207587527175309,0.0225740443231547,-0.00679824242771512,-0.20288290996581,-0.00240274036523828,0.0297063625458489,0.202926126413634,0.20628115129748,0.542262854947398,0.207155027273868,0.0225796445791082,-0.00676371684407609,-0.203195759634766,-0.0024092514204995,0.029819779398758,0.203255602160936,0.206575563320541,0.542799231398558,0.207524078508608,0.0226074701230585,-0.0067770306457951,-0.202867534376879,-0.00240287372663219,0.0297908218089694,0.202996850733142,0.206339265490716,0.542378394936814,0.207252508385732,0.0224232523228228,-0.00690135529235865,-0.202965626322339,-0.00240146681235778,0.0299539574037211,0.203193393932458,0.206572333677265,0.542769895754926,0.207452680222426,0.0221396182273197,-0.00714417045183278,-0.202913043422144,-0.00240234816198683,0.0299437330454467,0.203126994466963,0.206474226556341,0.542584976998047,0.207401854114008,0.0222107092732017,-0.00708947570307496,-0.202912601067756,-0.0024028360644979,0.0298472602572943,0.203068685050204,0.206405775338176,0.542486921175371,0.207334264334788,0.0223427149000833,-0.00695696464349511,-0.263262594053289,-0.00296376736164574,0.036767559024828,0.262880497001084,0.266826768326621,0.653667178845764,0.268034778117295,0.0280537960662957,-0.00793361161144854
"2012:SES5",-0.21453279457778,-0.000971810956182982,0.030660378761585,0.203415964456906,0.205302592268896,0.207263734297126,0.406878497129106,0.0223075600943974,-0.00336258173503373,-0.215046202882546,-0.000981826869783368,0.0305992134648034,0.203757787462894,0.205622686430637,0.207626008411057,0.407466014316216,0.0227550214940577,-0.00306115935747693,-0.215115950086886,-0.000986320004701189,0.030592010967918,0.203708985242497,0.205527709126507,0.207545406402018,0.407348235961047,0.0229516608513569,-0.00285102297521071,-0.214764970124,-0.00097957204883865,0.0304901841939249,0.203353074090104,0.205217042973621,0.207219622520614,0.406624991296018,0.0229107940004661,-0.00286940483133342,-0.215107197517682,-0.000985943358224768,0.0305842208790778,0.203685483162633,0.205527056062526,0.207543302500886,0.407232556688072,0.0229703437738346,-0.00283400759231925,-0.214703534150653,-0.000977977298416941,0.0305915997928507,0.203423063933118,0.205282132647091,0.207281352075456,0.406795697001598,0.0226833188755815,-0.00308268698517111,-0.214881331103383,-0.000979329296124408,0.0306774166743327,0.203619720687827,0.205503763984461,0.207502223207838,0.407182837690036,0.0225703773483959,-0.00315826636494239,-0.214744957897874,-0.000978640985914762,0.0307429640107141,0.203550892123931,0.205412864224993,0.207413632033568,0.407024280592283,0.0224598637944469,-0.00326230224574615,-0.214774683459077,-0.000979256971394312,0.0306286132153604,0.203494413415399,0.205345517473485,0.207347714637884,0.406918374274825,0.0226468149116483,-0.00308486602788342,-0.277979429329498,-0.00121291599180319,0.0379056200155318,0.263431946568428,0.265569429419965,0.268034778117096,0.54463858931036,0.0281725804761974,-0.00313884232098048
"2012:ruralY",-0.172869110587011,-0.000465615595523331,0.0119847852522683,0.0120210599567933,0.00779489820057458,0.0230612298326884,0.0226976078922801,0.441900152695128,0.127366441600086,-0.173280038434583,-0.000479634319902336,0.0117668030066842,0.0119990400413909,0.00676336473056424,0.0223485948155444,0.0228489278385817,0.443272552478711,0.12833790320849,-0.173446572832002,-0.000492372688609504,0.0118081614548009,0.0119999994923711,0.00653354190331981,0.0222890198062954,0.0229203069776491,0.443954149146766,0.12863008294317,-0.172683887965556,-0.000491736904090555,0.0119764275450373,0.0120394673243664,0.00730567901874615,0.0228556392645351,0.0226119390627656,0.442180321931789,0.127439882109339,-0.173335745061929,-0.000496826922605653,0.0117026303375838,0.0119688727368966,0.00633558661320523,0.0221811398973507,0.0228127297115251,0.443472676773388,0.128761274749082,-0.172916079511884,-0.000487145705059736,0.0118854531925003,0.0120186999414753,0.0071313454943914,0.0227092379117548,0.0226942119874114,0.442585633259764,0.127771909060067,-0.173265238173701,-0.000490326373740264,0.0118078182347877,0.0120321655427442,0.00694990161820015,0.0225253652558779,0.0227616185878826,0.443403618227856,0.128271656634116,-0.1732198451853,-0.000496626653778739,0.0117391080627279,0.0119843406289234,0.00659729712194398,0.0223601056048529,0.0227880352757605,0.443498736838967,0.12845399361683,-0.1730019563807,-0.000494598968659541,0.0118320771804075,0.011995033750733,0.00683197980427529,0.0225050264356791,0.0227442906013425,0.44272107514928,0.128086694887659,-0.209898902375478,-0.000649610569209524,0.0138354748234934,0.0156520470504499,0.0071880478309075,0.0280537960661193,0.028172580476008,0.570072017034449,0.156801732405283
"2012:distanceshort",-0.25029095715574,0.000831886465909809,-0.000539799636074159,0.0100694219822571,-0.00851608501147683,-0.00692944353426134,-0.00301919593427157,0.127672582748363,0.293838464240993,-0.25100628955952,0.000839877210304177,-0.000673042012449762,0.0102119962005757,-0.00861458529262711,-0.00704321314338122,-0.00289360964974882,0.128379334311899,0.294696476183035,-0.251426332370252,0.000844240492070786,-0.000646072246413287,0.0102585495842673,-0.00857410797488194,-0.00696171384872019,-0.00291676988857026,0.128421414214587,0.295172322568304,-0.250715564896545,0.000833658752887514,-0.000532873598031218,0.0102019627365828,-0.00831823511195848,-0.00666745580867203,-0.00304156644926433,0.127746743264845,0.294225436880989,-0.251668046156253,0.000844329711133035,-0.00058789077861569,0.0103270519584776,-0.00832258182751661,-0.00670092548419193,-0.00297481676997387,0.128234134394129,0.295306032055515,-0.25086692222991,0.000835270416258294,-0.00057494870330943,0.0101919207252086,-0.00842714423483298,-0.00678381683199544,-0.0030085154489148,0.127970441193103,0.294456711185217,-0.251150551820181,0.000833767323598442,-0.000644270266955842,0.0102131796580851,-0.0086024081604788,-0.00697648204360327,-0.00291611619061818,0.128420521422057,0.294906085224474,-0.251426319509169,0.000838195905385203,-0.000596614210575677,0.0102666666579772,-0.00844135379199822,-0.00679052744240624,-0.00296953142781294,0.12828640790813,0.295120185218855,-0.251058322007491,0.000836448872745958,-0.000572716070168029,0.0102300652080754,-0.00841476963471839,-0.00677365085435279,-0.00298939157501447,0.128014294823803,0.294672130581763,-0.299032179952737,0.00109510087467983,-0.00103526276191251,0.0133225078318622,-0.0108979340016349,-0.00793361161157759,-0.00313884232114502,0.156801732405252,0.354559607725324
